la trancliere,1.0960421163329624E7,302,6.1192808535079546E7
saint didier de formans,1.0960421163329624E7,258,5.369913183118249E7
merignat,1.0960421163329624E7,587,3.165470788883473E7
saint eloi,1.0960421163329624E7,310,5.182243704566948E7
la chapelle du chatelard,1.0960421163329624E7,285,5.759731750690754E7
saint jean de niost,1.0960421163329624E7,242,6.29315236186546E7
savigneux,1.0960421163329624E7,287,5.06900180900032E7
nattages,1.0960421163329624E7,633,1.925487742735991E7
saint benoit,1.0960421163329624E7,778,1.6136401989029804E7
douvres,1.0960421163329624E7,480,3.6068143524028935E7
francheleins,1.0960421163329624E7,273,5.2043899061424546E7
dortan,1.0960421163329624E7,758,2.980898923085918E7
saint germain les paroisses,1.0960421163329624E7,1000,1.36236935848952E7
miribel,1.0960421163329624E7,314,4.609776199474185E7
lancrans,1.0960421163329624E7,1606,1.217684862641137E7
echenevex,1.0960421163329624E7,1682,1.3089386653285906E7
saint jean sur veyle,1.0960421163329624E7,213,7.566303366742039E7
billiat,1.0960421163329624E7,1314,1.4120101547131684E7
l abergement de varey,1.0960421163329624E7,748,2.3571833669472788E7
villeneuve,1.0960421163329624E7,287,5.047054480530073E7
villars les dombes,1.0960421163329624E7,295,5.374779984795901E7
thezillieu,1.0960421163329624E7,1123,1.4016044837752633E7
saint etienne sur reyssouze,1.0960421163329624E7,209,8.550977323880811E7
souclin,1.0960421163329624E7,1064,1.4746621343210759E7
saint just,1.0960421163329624E7,268,7.211745100107548E7
civrieux,1.0960421163329624E7,311,4.66999875559318E7
argis,1.0960421163329624E7,819,2.0394093142415777E7
talissieu,1.0960421163329624E7,574,2.623432339147277E7
birieux,1.0960421163329624E7,291,5.371373402335995E7
saint julien sur veyle,1.0960421163329624E7,252,6.4770983174747914E7
thoiry,1.0960421163329624E7,1704,1.2287955898895169E7
laiz,1.0960421163329624E7,210,7.465017356423609E7
cressin rochefort,1.0960421163329624E7,554,2.3235775918985505E7
saint champ,1.0960421163329624E7,554,2.4152289485093422E7
saint georges sur renon,1.0960421163329624E7,291,5.712746904452902E7
lantenay,1.0960421163329624E7,1012,1.8268512048246544E7
vernoux,1.0960421163329624E7,216,9.224307708770637E7
cormaranche en bugey,1.0960421163329624E7,1241,1.3568158786259409E7
sainte euphemie,1.0960421163329624E7,261,5.319674826924041E7
beaupont,1.0960421163329624E7,228,9.274828464756294E7
brens,1.0960421163329624E7,347,3.553813771346541E7
ramasse,1.0960421163329624E7,590,3.367140407347312E7
divonne les bains,1.0960421163329624E7,1447,1.5384452623748844E7
leaz,1.0960421163329624E7,1507,1.251769068228316E7
villes,1.0960421163329624E7,1321,1.4283822174275989E7
saint julien sur reyssouze,1.0960421163329624E7,218,8.920859046690308E7
groslee,1.0960421163329624E7,1000,1.2947853687491445E7
vandeins,1.0960421163329624E7,251,7.122174213662983E7
verjon,1.0960421163329624E7,496,4.321760329619243E7
saint andre sur vieux jonc,1.0960421163329624E7,269,6.41757274292849E7
saint andre d huiriat,1.0960421163329624E7,225,7.108170196542549E7
grilly,1.0960421163329624E7,751,2.9074760602991737E7
cessy,1.0960421163329624E7,583,3.749605330304191E7
ordonnaz,1.0960421163329624E7,1161,1.2948816297865838E7
vescours,1.0960421163329624E7,217,8.597280504765601E7
meillonnas,1.0960421163329624E7,460,4.441137226540065E7
geovreisset,1.0960421163329624E7,754,2.8537581172779877E7
ceyzerieu,1.0960421163329624E7,444,3.2325880613045614E7
beard geovreissiat,1.0960421163329624E7,724,2.8676359295013424E7
la burbanche,1.0960421163329624E7,860,1.7698258410133734E7
perrex,1.0960421163329624E7,213,7.920331567847255E7
villemotier,1.0960421163329624E7,261,8.115109523873802E7
jasseron,1.0960421163329624E7,590,3.380918042543822E7
corveissiat,1.0960421163329624E7,668,3.1368566974757973E7
journans,1.0960421163329624E7,506,3.793911986185092E7
sermoyer,1.0960421163329624E7,214,8.420040979393011E7
charix,1.0960421163329624E7,1046,1.971081315654893E7
arbignieu,1.0960421163329624E7,495,2.5965776305921078E7
leyssard,1.0960421163329624E7,825,2.4233836119848635E7
saint jean de thurigneux,1.0960421163329624E7,305,4.802738410547986E7
frans,1.0960421163329624E7,267,5.208787578257178E7
tenay,1.0960421163329624E7,1020,1.612358543677029E7
bage la ville,1.0960421163329624E7,217,7.749534674659353E7
montmerle sur saone,1.0960421163329624E7,227,6.109344583734175E7
courmangoux,1.0960421163329624E7,652,3.2856273098992936E7
baneins,1.0960421163329624E7,272,5.667890856214578E7
lagnieu,1.0960421163329624E7,643,2.515103774494538E7
attignat,1.0960421163329624E7,233,8.240392985798274E7
saint andre de bage,1.0960421163329624E7,212,7.688700074433275E7
pont de vaux,1.0960421163329624E7,204,8.331545738103E7
amberieu en bugey,1.0960421163329624E7,753,2.2349500350964144E7
peyzieux sur saone,1.0960421163329624E7,259,5.598074848473462E7
crozet,1.0960421163329624E7,1680,1.2790459199290607E7
seyssel,1.0960421163329624E7,332,4.936110471396135E7
beynost,1.0960421163329624E7,322,4.565165532655897E7
versonnex,1.0960421163329624E7,506,4.235375248262182E7
saint laurent sur saone,1.0960421163329624E7,174,8.681871876729634E7
artemare,1.0960421163329624E7,360,4.2042363539030455E7
montracol,1.0960421163329624E7,258,6.958100157585387E7
parves,1.0960421163329624E7,623,2.027383907690815E7
pugieu,1.0960421163329624E7,409,3.519020349401802E7
virieu le grand,1.0960421163329624E7,1059,1.4161004582091942E7
saint remy,1.0960421163329624E7,265,6.94411783285738E7
rance,1.0960421163329624E7,294,4.9599546283686355E7
grieges,1.0960421163329624E7,212,7.18410521739039E7
grand corent,1.0960421163329624E7,668,3.0412769200461198E7
outriaz,1.0960421163329624E7,1103,1.6968371221642274E7
montagnieu,1.0960421163329624E7,714,2.0536861147979245E7
champagne en valromey,1.0960421163329624E7,746,2.1193762127719775E7
amberieux en dombes,1.0960421163329624E7,302,4.958493210937322E7
la boisse,1.0960421163329624E7,319,4.682624144652448E7
parcieux,1.0960421163329624E7,287,4.898896892702837E7
saint didier d aussiat,1.0960421163329624E7,223,8.172124202697478E7
saint nizier le bouchoux,1.0960421163329624E7,222,9.089033981154858E7
ars sur formans,1.0960421163329624E7,281,5.055717666652016E7
anglefort,1.0960421163329624E7,1524,1.023133746328577E7
corlier,1.0960421163329624E7,917,1.9872556072802145E7
ferney voltaire,1.0960421163329624E7,446,4.575602164215991E7
saint maurice de remens,1.0960421163329624E7,235,7.102183464770518E7
chatillon la palud,1.0960421163329624E7,326,5.148316285372387E7
saint sulpice,1.0960421163329624E7,217,8.310675965228412E7
saint bois,1.0960421163329624E7,778,1.5808991261266742E7
virignin,1.0960421163329624E7,605,2.0090344444773283E7
premillieu,1.0960421163329624E7,1084,1.4297479829518614E7
genouilleux,1.0960421163329624E7,231,6.105344378977733E7
reyssouze,1.0960421163329624E7,202,8.286017416098903E7
collonges,1.0960421163329624E7,1621,1.197700415091855E7
saint germain de joux,1.0960421163329624E7,1091,1.887280716479062E7
bregnier cordon,1.0960421163329624E7,460,2.4960890581808478E7
saint martin le chatel,1.0960421163329624E7,225,8.302782849989995E7
marignieu,1.0960421163329624E7,503,2.741667782515148E7
les neyrolles,1.0960421163329624E7,1118,1.775312502730278E7
sulignat,1.0960421163329624E7,278,5.8846452465088345E7
beny,1.0960421163329624E7,244,8.497055468417355E7
injoux genissiat,1.0960421163329624E7,1342,1.3585335779388588E7
chanay,1.0960421163329624E7,1184,1.4634685824955305E7
chatillon sur chalaronne,1.0960421163329624E7,274,5.876383864428692E7
farges,1.0960421163329624E7,1527,1.304434395375935E7
saint alban,1.0960421163329624E7,634,3.008444487853376E7
curtafond,1.0960421163329624E7,227,8.018627181635652E7
viriat,1.0960421163329624E7,257,7.548709276633953E7
belleydoux,1.0960421163329624E7,1281,1.693468042851306E7
bage le chatel,1.0960421163329624E7,211,7.829554777949518E7
sainte olive,1.0960421163329624E7,301,5.088935175430054E7
saint genis sur menthon,1.0960421163329624E7,218,8.041282062834488E7
domsure,1.0960421163329624E7,233,9.279827177708332E7
chavannes sur suran,1.0960421163329624E7,770,2.7275242054527137E7
priay,1.0960421163329624E7,342,5.0515100816798694E7
peyrieu,1.0960421163329624E7,683,1.7015110054477584E7
lalleyriat,1.0960421163329624E7,1241,1.6170999350695042E7
sergy,1.0960421163329624E7,1702,1.2372832384400345E7
saint martin du frene,1.0960421163329624E7,1125,1.75401135415827E7
saint maurice de beynost,1.0960421163329624E7,315,4.6279221897727765E7
servas,1.0960421163329624E7,279,6.441799086912254E7
cuzieu,1.0960421163329624E7,449,3.1956764214155264E7
jayat,1.0960421163329624E7,218,8.825147557114705E7
lavours,1.0960421163329624E7,320,4.232293122436742E7
chevroux,1.0960421163329624E7,208,8.210317998221044E7
pollieu,1.0960421163329624E7,480,2.840946273350396E7
beligneux,1.0960421163329624E7,283,5.425695902771495E7
brenaz,1.0960421163329624E7,1425,1.164295708014434E7
benonces,1.0960421163329624E7,1029,1.4705805481258933E7
saint jean le vieux,1.0960421163329624E7,506,3.543610743518281E7
beauregard,1.0960421163329624E7,240,5.680284300147227E7
oyonnax,1.0960421163329624E7,1082,2.0020231515146323E7
mionnay,1.0960421163329624E7,321,4.5994683973678805E7
germagnat,1.0960421163329624E7,761,2.8636259500249203E7
coligny,1.0960421163329624E7,575,3.7837125286452875E7
simandre sur suran,1.0960421163329624E7,644,3.168926979457893E7
l abergement clemenciat,1.0960421163329624E7,272,5.781572111776671E7
lescheroux,1.0960421163329624E7,223,8.904365131774275E7
ornex,1.0960421163329624E7,487,4.336649470831643E7
dommartin,1.0960421163329624E7,217,8.060424045284894E7
lompnas,1.0960421163329624E7,980,1.4838598770498537E7
bettant,1.0960421163329624E7,605,2.7476510131212655E7
armix,1.0960421163329624E7,1064,1.4250710543212323E7
feillens,1.0960421163329624E7,207,7.694265200663309E7
chavornay,1.0960421163329624E7,1440,1.0713168958261663E7
challex,1.0960421163329624E7,516,3.884582953295252E7
vongnes,1.0960421163329624E7,505,2.796213430376735E7
magnieu,1.0960421163329624E7,460,2.929008782932385E7
groissiat,1.0960421163329624E7,940,2.2426601910266027E7
dompierre sur chalaronne,1.0960421163329624E7,262,5.9125144030532636E7
montluel,1.0960421163329624E7,312,4.8060830215711094E7
le poizat,1.0960421163329624E7,1200,1.6783092335010592E7
hostiaz,1.0960421163329624E7,1086,1.4860690635764096E7
montanges,1.0960421163329624E7,1090,1.8608795732117053E7
sainte julie,1.0960421163329624E7,257,6.186088201839659E7
bey,1.0960421163329624E7,213,7.109211277051947E7
sonthonnax la montagne,1.0960421163329624E7,783,2.6996577677096277E7
mezeriat,1.0960421163329624E7,223,7.823554835483365E7
bellignat,1.0960421163329624E7,983,2.1961734647924867E7
saint marcel,1.0960421163329624E7,292,5.2584797914308205E7
belley,1.0960421163329624E7,392,3.3969442712367795E7
corbonod,1.0960421163329624E7,1367,1.1880698997071866E7
neyron,1.0960421163329624E7,312,4.596343334879535E7
saint paul de varax,1.0960421163329624E7,281,6.204972590551223E7
pressiat,1.0960421163329624E7,660,3.2613603161123045E7
chazey bons,1.0960421163329624E7,423,3.297613425303577E7
servignat,1.0960421163329624E7,213,8.906688704809828E7
marlieux,1.0960421163329624E7,282,5.912874378082772E7
andert et condon,1.0960421163329624E7,374,3.7680494021035396E7
hautecourt romaneche,1.0960421163329624E7,548,3.5966418023745656E7
crottet,1.0960421163329624E7,213,7.516201326704523E7
druillat,1.0960421163329624E7,343,5.297808831045692E7
dompierre sur veyle,1.0960421163329624E7,312,5.635207578819525E7
perouges,1.0960421163329624E7,303,5.237182846425184E7
rignieux le franc,1.0960421163329624E7,316,5.125766540457205E7
giron,1.0960421163329624E7,1206,1.77289912106937E7
cerdon,1.0960421163329624E7,992,1.902031582615376E7
cruzilles les mepillat,1.0960421163329624E7,222,7.015665459274106E7
lelex,1.0960421163329624E7,1703,1.2989180614694785E7
lhopital,1.0960421163329624E7,1160,1.5283786044445906E7
segny,1.0960421163329624E7,519,4.1438880975766316E7
cheignieu la balme,1.0960421163329624E7,1166,1.2697551940653794E7
saint vulbas,1.0960421163329624E7,227,6.73447439413287E7
echallon,1.0960421163329624E7,1082,1.947302185001535E7
le montellier,1.0960421163329624E7,297,5.286540302731299E7
martignat,1.0960421163329624E7,974,2.1653270809912026E7
ceyzeriat,1.0960421163329624E7,585,3.2969981322501466E7
montcet,1.0960421163329624E7,247,7.319879448870715E7
vonnas,1.0960421163329624E7,253,6.708650317506861E7
buellas,1.0960421163329624E7,266,6.853561270573604E7
saint benigne,1.0960421163329624E7,216,8.10590183409261E7
chevillard,1.0960421163329624E7,1108,1.762157952753172E7
bouligneux,1.0960421163329624E7,301,5.2633214854099125E7
contrevoz,1.0960421163329624E7,1218,1.1612516162400717E7
champdor,1.0960421163329624E7,1183,1.5179831024911223E7
port,1.0960421163329624E7,991,2.0436293876538992E7
surjoux,1.0960421163329624E7,510,3.451677300077451E7
champfromier,1.0960421163329624E7,1540,1.34723770180877E7
vesines,1.0960421163329624E7,176,8.931735379287416E7
seillonnaz,1.0960421163329624E7,724,2.019168393703268E7
varambon,1.0960421163329624E7,347,5.123752267873943E7
le grand abergement,1.0960421163329624E7,1293,1.4087731310293848E7
jassans riottier,1.0960421163329624E7,249,5.4597059523902856E7
asnieres sur saone,1.0960421163329624E7,175,9.180936079348713E7
condamine,1.0960421163329624E7,808,2.4189855370315507E7
lhuis,1.0960421163329624E7,1020,1.3385356073194383E7
romans,1.0960421163329624E7,280,5.977885205322516E7
pizay,1.0960421163329624E7,294,5.230188046107704E7
certines,1.0960421163329624E7,277,6.73652410799067E7
ruffieu,1.0960421163329624E7,1195,1.4761369442691045E7
meximieux,1.0960421163329624E7,310,5.130740907870167E7
saint rambert en bugey,1.0960421163329624E7,819,2.0680451222720668E7
ambronay,1.0960421163329624E7,765,2.2850303829271294E7
cize,1.0960421163329624E7,540,3.7592621172062285E7
saint germain sur renon,1.0960421163329624E7,286,5.82356461537704E7
villette sur ain,1.0960421163329624E7,331,5.162805556713284E7
dagneux,1.0960421163329624E7,285,5.2807391347061306E7
boissey,1.0960421163329624E7,208,8.556744675570281E7
salavre,1.0960421163329624E7,561,3.84984688888044E7
brion,1.0960421163329624E7,642,3.1693268522100605E7
labalme,1.0960421163329624E7,999,1.9167027956564076E7
sauverny,1.0960421163329624E7,516,4.180048369813611E7
montceaux,1.0960421163329624E7,244,5.849628537496968E7
brenod,1.0960421163329624E7,1136,1.6551256292655786E7
miserieux,1.0960421163329624E7,280,5.0746706850837015E7
prevessin moens,1.0960421163329624E7,486,4.2448903337898895E7
lent,1.0960421163329624E7,296,6.1004522916674286E7
marsonnas,1.0960421163329624E7,222,8.297316247382782E7
manziat,1.0960421163329624E7,207,7.837543356808013E7
trevoux,1.0960421163329624E7,256,5.348318534907496E7
bellegarde sur valserine,1.0960421163329624E7,1542,1.2344870274750851E7
bourg en bresse,1.0960421163329624E7,273,6.938994362955563E7
confort,1.0960421163329624E7,1621,1.231890576473374E7
saint denis les bourg,1.0960421163329624E7,242,7.774362729215506E7
massignieu de rives,1.0960421163329624E7,494,2.5391234451285444E7
saint etienne sur chalaronne,1.0960421163329624E7,261,5.809844097540972E7
bohas meyriat rignat,1.0960421163329624E7,555,3.481635582023577E7
chevry,1.0960421163329624E7,580,3.705172498509721E7
fareins,1.0960421163329624E7,253,5.450752574809618E7
gorrevod,1.0960421163329624E7,204,8.429984417864247E7
valeins,1.0960421163329624E7,267,5.64055017439248E7
vieu d izenave,1.0960421163329624E7,1103,1.717828337127801E7
toussieux,1.0960421163329624E7,281,5.092163048778612E7
arbigny,1.0960421163329624E7,214,8.239634643216491E7
malafretaz,1.0960421163329624E7,223,8.645485646716915E7
samognat,1.0960421163329624E7,731,2.9415096543197013E7
cras sur reyssouze,1.0960421163329624E7,229,8.443530044021973E7
messimy sur saone,1.0960421163329624E7,226,6.110668462232992E7
pougny,1.0960421163329624E7,463,4.143719209365574E7
sandrans,1.0960421163329624E7,291,5.495360534964987E7
pont de veyle,1.0960421163329624E7,179,8.78475378495818E7
mijoux,1.0960421163329624E7,1614,1.4192845166815272E7
saint jean de gonville,1.0960421163329624E7,1604,1.2919010267737774E7
saint andre le bouchoux,1.0960421163329624E7,274,6.2651250873364545E7
chaneins,1.0960421163329624E7,283,5.242330056676103E7
joyeux,1.0960421163329624E7,298,5.3654522267902546E7
tramoyes,1.0960421163329624E7,307,4.8112334680865586E7
biziat,1.0960421163329624E7,224,7.231287577625448E7
izenave,1.0960421163329624E7,1008,1.8077968605195995E7
belmont luthezieu,1.0960421163329624E7,1104,1.4010819682549292E7
arbent,1.0960421163329624E7,1100,2.033745355423733E7
sutrieu,1.0960421163329624E7,1200,1.400090403764133E7
serrieres de briord,1.0960421163329624E7,621,2.386025260268753E7
aranc,1.0960421163329624E7,1011,1.749685000907103E7
chaley,1.0960421163329624E7,910,1.8597014150548786E7
curciat dongalon,1.0960421163329624E7,218,9.304553511252107E7
loyettes,1.0960421163329624E7,204,7.105671713669866E7
gex,1.0960421163329624E7,1614,1.3664826920970518E7
courtes,1.0960421163329624E7,221,8.873135185711777E7
bereziat,1.0960421163329624E7,213,8.635499816646922E7
lapeyrouse,1.0960421163329624E7,295,5.221686470604437E7
apremont,1.0960421163329624E7,1042,2.013710985411579E7
villieu loyes mollon,1.0960421163329624E7,323,5.010499254594475E7
leyment,1.0960421163329624E7,321,5.0858248213307686E7
etrez,1.0960421163329624E7,229,8.63030224450335E7
gercy,1.0960421163329624E7,189,1.3770132481543565E8
villemontoire,1.0960421163329624E7,171,1.1050984679847167E8
brancourt le grand,1.0960421163329624E7,159,1.765053977904096E8
licy clignon,1.0960421163329624E7,165,8.688316911453706E7
proisy,1.0960421163329624E7,179,1.531558662759011E8
chambry,1.0960421163329624E7,96,2.5720588840045235E8
mont saint jean,1.0960421163329624E7,266,8.37824029483941E7
morgny en thierache,1.0960421163329624E7,217,1.098504963232248E8
mesnil saint laurent,1.0960421163329624E7,126,2.1294013098535553E8
annois,1.0960421163329624E7,158,1.5380985781661454E8
brunehamel,1.0960421163329624E7,261,8.592419956347077E7
audignicourt,1.0960421163329624E7,154,1.3383970981786096E8
montigny sur crecy,1.0960421163329624E7,124,2.1067199197682667E8
lor,1.0960421163329624E7,130,1.6974523972213385E8
chivres en laonnois,1.0960421163329624E7,116,2.108171929064079E8
saint gobain,1.0960421163329624E7,207,1.1688510033630814E8
ugny le gay,1.0960421163329624E7,169,1.400519482721771E8
happencourt,1.0960421163329624E7,101,2.497714587549466E8
prouvais,1.0960421163329624E7,170,1.2847151567156968E8
azy sur marne,1.0960421163329624E7,202,6.402089778573008E7
terny sorny,1.0960421163329624E7,163,1.3366691106896234E8
droizy,1.0960421163329624E7,172,1.0983934757530853E8
pignicourt,1.0960421163329624E7,87,2.411094601337715E8
moussy verneuil,1.0960421163329624E7,160,1.3804521392782074E8
aguilcourt,1.0960421163329624E7,102,2.0741768922390056E8
montaigu,1.0960421163329624E7,199,1.1752926603706166E8
moulins,1.0960421163329624E7,179,1.2342563764900783E8
saulchery,1.0960421163329624E7,180,6.687698124000057E7
nanteuil la fosse,1.0960421163329624E7,176,1.2444790170311446E8
guignicourt,1.0960421163329624E7,142,1.5177017647236136E8
bucy le long,1.0960421163329624E7,161,1.3058400025234808E8
longpont,1.0960421163329624E7,152,1.1432064812603234E8
montgobert,1.0960421163329624E7,162,1.0768351770604901E8
noircourt,1.0960421163329624E7,191,1.1912012637045066E8
rozet saint albin,1.0960421163329624E7,184,9.070154591554174E7
chivy les etouvelles,1.0960421163329624E7,79,2.980882440031597E8
chavonne,1.0960421163329624E7,167,1.3003040549445201E8
artonges,1.0960421163329624E7,211,6.041546671661995E7
oisy,1.0960421163329624E7,161,1.7639114049104062E8
juvigny,1.0960421163329624E7,166,1.2949328501377541E8
marchais en brie,1.0960421163329624E7,212,5.295513632361905E7
bouconville vauclair,1.0960421163329624E7,207,1.0986278196616451E8
la bouteille,1.0960421163329624E7,223,1.1448609310622796E8
ly fontaine,1.0960421163329624E7,100,2.52994997097371E8
logny les aubenton,1.0960421163329624E7,245,9.203585054321957E7
cuirieux,1.0960421163329624E7,121,2.0781301691325414E8
iron,1.0960421163329624E7,160,1.7515641290509042E8
joncourt,1.0960421163329624E7,153,1.801412284602851E8
effry,1.0960421163329624E7,223,1.1463380465976116E8
jumigny,1.0960421163329624E7,173,1.276999535922211E8
chaourse,1.0960421163329624E7,187,1.2837318474390978E8
saint remy blanzy,1.0960421163329624E7,208,8.347537373779573E7
beaumont en beine,1.0960421163329624E7,147,1.6182925247388753E8
le plessier huleu,1.0960421163329624E7,203,8.720881660022701E7
